Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Salary,Sector,Industry,City,Zip,State
1596553017574397,0 to 11 Years,MCA,$65K-$119K,Kingstown,St. Vincent and the Grenadines,12.9843,-61.2872,Contract,30887,2022-07-11,Female,Amy Davis,001-593-525-3153x121,Digital Marketing Specialist,Social Media Manager,Idealist,"Social Media Managers oversee an organizations social media presence. They create and schedule content, engage with followers, and analyze social media metrics to drive brand awareness and engagement.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Social media platforms (e.g., Facebook, Twitter, Instagram) Content creation and scheduling Social media analytics and insights Community engagement Paid social advertising","Manage and grow social media accounts, create engaging content, and interact with the online community. Develop social media content calendars and strategies. Monitor social media trends and engagement metrics.",Asbury Automotive Group,92000.0,Automotive,"Automotive Retailing, Services",Duluth,30097,Georgia
1438033821712490,1 to 14 Years,PhD,$58K-$81K,Paramaribo,Suriname,3.9193,-56.0278,Intern,32400,2022-10-27,Female,Ashley Lewis,001-549-748-2545x1971,Market Research Analyst,Market Researcher,CareerBuilder,"A Market Researcher gathers and analyzes market data to provide insights on consumer behavior, market trends, and competitor activities, aiding in informed business decisions.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Market research methodologies Data collection and analysis Industry knowledge,"Research market trends, competitors, and consumer behavior. Identify opportunities for product or service improvement. Analyze and interpret qualitative and quantitative data.",United Parcel Service,69500.0,Transportation,"Mail, Package and Freight Delivery",Atlanta,30328,Georgia
307873899927146,2 to 9 Years,M.Tech,$60K-$104K,The City of Hamilton,Bermuda,32.3078,-64.7505,Part-Time,126962,2021-11-03,Both,Mark Gilmore,795-569-2069x55765,Operations Manager,Supply Chain Manager,Idealist,"Supply Chain Managers manage the end-to-end supply chain process, from procurement to distribution. They optimize logistics, reduce costs, and ensure the efficient flow of products or services to meet customer demand.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Supply chain logistics and management Inventory control and procurement Supplier relationship management Data analysis and forecasting Risk assessment and mitigation,"Manage the supply chain process, including procurement, inventory management, and logistics. Optimize supply chain operations for cost-effectiveness and timely delivery. Monitor supplier performance and relationships.",Allstate,82000.0,Insurance,Insurance: Property and Casualty (Stock),Northbrook,60062,Illinois
1317577784131285,5 to 13 Years,B.Com,$55K-$111K,Ouagadougou,Burkina Faso,12.2383,-1.5616,Contract,40233,2022-08-25,Female,Yvonne Yu,001-712-360-5615x4673,Marketing Analyst,Data Analyst,The Muse,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,Constellation Brands,83000.0,Beverage,Beverages,Victor,14564,New York
511793046721698,5 to 12 Years,M.Com,$56K-$106K,Torshavn,Faroe Islands,61.8926,-6.9118,Intern,113045,2022-11-19,Female,Felicia Williams,+1-217-552-3156x87115,Financial Controller,Finance Manager,Internships.com,"Finance Managers oversee an organizations financial operations, including budgeting, financial reporting, and investment management. They analyze financial data, make strategic financial decisions, and ensure compliance with financial regulations.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","Financial management Budgeting Financial analysis Financial reporting Risk management Financial software (e.g., Excel, QuickBooks) Strategic planning","Oversee financial operations, including budgeting, financial reporting, and cash flow management. Ensure compliance with accounting standards and regulations. Supervise finance staff.",Morrison Supermarkets,81000.0,Retail,Retail - Food & Drug,Bradford,,
2174489695396909,2 to 15 Years,MBA,$63K-$101K,Nuuk,Greenland,71.7069,-42.6043,Intern,132065,2021-10-10,Male,Deborah Martinez,(243)460-6297,Sales Consultant,B2B Sales Consultant,Internships.com,"B2B Sales Consultants specialize in business-to-business sales. They identify and target potential corporate clients, negotiate contracts, and build long-term relationships to drive sales growth in the B2B market.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",B2B sales Business-to-business sales strategies Lead generation Sales negotiations Client relationship building Market research,"Specialize in business-to-business (B2B) sales, targeting corporate clients. Build and maintain long-term relationships with key clients. Negotiate and close complex sales deals.",New Oriental Education & Technology Group,82000.0,Education and Technology,Education,Beijing,,
2482944066971281,1 to 11 Years,BA,$59K-$104K,Paris,France,46.603354,1.888334,Temporary,57916,2022-03-04,Female,Jerry Grant,915.229.2847x1019,Digital Marketing Specialist,Social Media Manager,SimplyHired,"Social Media Managers oversee an organizations social media presence. They create and schedule content, engage with followers, and analyze social media metrics to drive brand awareness and engagement.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Social media platforms (e.g., Facebook, Twitter, Instagram) Content creation and scheduling Social media analytics and insights Community engagement Paid social advertising","Manage and grow social media accounts, create engaging content, and interact with the online community. Develop social media content calendars and strategies. Monitor social media trends and engagement metrics.",Petrofac,81500.0,Oil and Gas Services,Energy - Oil & Gas Services,London,SW1E 5JY,England
2742298038767480,2 to 10 Years,BCA,$62K-$82K,Ulaanbaatar,Mongolia,46.8625,103.8467,Contract,38711,2021-11-29,Both,Ricardo Griffin,001-895-620-1861,Procurement Manager,Strategic Sourcing Manager,SimplyHired,"Develop and execute sourcing strategies to procure goods and services, negotiate contracts, and manage supplier relationships.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Strategic sourcing strategies Supplier evaluation and selection Negotiation skills Vendor management Cost analysis Supply chain management Contract management Problem-solving Attention to detail Communication skills Strategic thinking,Develop sourcing strategies and manage supplier relationships. Negotiate contracts and terms. Optimize procurement processes and costs.,Commerzbank AG,72000.0,Financial Services,Banking & Financial Services,Frankfurt am Main,60325,Hesse
1277230346836850,0 to 14 Years,B.Com,$60K-$109K,Hagatna,Guam,13.4443,144.7937,Contract,39638,2021-10-03,Female,Maria Baker,574.843.7677,Registered Nurse,Staff Nurse,Dice,"A Staff Nurse provides patient care, administers medications, and collaborates with healthcare teams to ensure the well-being of patients in clinical settings.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Nursing care Patient assessment Medical knowledge,"Provide direct patient care, including assessments, medication administration, and wound care. Monitor patient conditions and vital signs. Collaborate with healthcare teams to develop care plans.",Beacon Roofing Supply,84500.0,Building Materials & Equipment,Wholesalers: Diversified,Herndon,20170,Virginia
64698191433317,4 to 14 Years,BCA,$65K-$129K,Sarajevo,Bosnia and Herzegovina,43.9159,17.6791,Part-Time,13007,2021-10-21,Male,Bryan Patterson,+1-299-969-6019x907,Electrical Designer,Electrical Engineer,Glassdoor,"Electrical Engineers design and develop electrical systems and devices. They work on projects such as power generation, electronics, and control systems for various industries.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Electrical engineering Circuit design Electronics AutoCAD proficiency Problem-solving,Design electrical systems and components for buildings and infrastructure projects. Ensure compliance with electrical codes and safety standards. Collaborate with architects and contractors.,Stanley Black & Decker,97000.0,Tools & Equipment,"Home Equipment, Furnishings",New Britain,6053,Connecticut
270402783784246,5 to 8 Years,M.Tech,$55K-$115K,Nur-Sultan,Kazakhstan,48.0196,66.9237,Part-Time,78956,2023-04-28,Both,John Montgomery,(730)269-7715,Paralegal,Real Estate Paralegal,LinkedIn,"Assist in real estate transactions, including title searches, closings, and contract preparation.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Real estate transactions Title searches Closing processes Deed preparation Contract review Communication with real estate professionals Attention to detail Real estate terminology Technology proficiency Legal software proficiency Legal research skills,"Specialize in real estate transactions, including title searches, closings, and document preparation. Research property records and zoning regulations. Coordinate real estate transactions.",Constellation Energy,85000.0,Energy,Energy,Baltimore,21231,Maryland
